"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT08","WT10"
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-10-08","0.00",,,"83","91","78",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-10-09","0.00",,,"81","86","76",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-10-10","0.00",,,"79","82","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-10-11","0.00",,,"80","85","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-10-12","0.23",,,"80","86","76","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-10-13","0.02",,,"81","85","76","    1",,,"    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-10-14","0.00",,,"81","86","79",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-10-15","0.00",,,"82","87","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-10-16","0.00",,,"82","86","80",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-10-17","0.00",,,"82","86","80",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-10-18","0.23",,,"81","85","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-10-19","0.00",,,"81","86","78",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-10-20","0.57",,,"79","84","72","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-10-21","0.00",,,"78","86","70",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-10-22","0.00",,,"74","81","62",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-10-23","0.00",,,"70","82","61",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-10-24","0.00",,,"76","82","70",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-10-25","0.00",,,"77","82","74",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-10-26","0.00",,,"79","83","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-10-27","0.00",,,"79","82","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-10-28","0.00",,,"79","82","74",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-10-29","0.15",,,"79","82","76","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-10-30","0.00",,,"79","82","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-10-31","0.00",,,"79","83","76",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-11-01","0.00",,,"78","83","75",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-11-02","0.00",,,"80","85","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-11-03","0.24",,,"77","82","70","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-11-04","0.00",,,"74","83","66",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-11-05","0.72",,,"72","80","66","    1",,,"    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-11-06","0.01",,,"77","81","73",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-11-07","0.00",,,"76","79","74",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-11-08","0.00",,,"76","80","73",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-11-09","0.00",,,"74","81","68",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-11-10","0.00",,,"74","82","65",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-11-11","0.00",,,"71","82","62",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-11-12","0.00",,,"71","80","59",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-11-13","0.00",,,"73","80","64",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-11-14","0.00",,,"72","81","65",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-11-15","0.00",,,"72","78","65",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-11-16","0.00",,,"71","78","63",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-11-17","0.00",,,"69","80","61",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-11-18","0.00",,,"75","79","67",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-11-19","0.00",,,"72","81","61",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-11-20","0.00",,,"67","75","55",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-11-21","0.00",,,"62","76","51",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-11-22","0.00",,,"65","78","54",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-11-23","0.00",,,"74","80","71",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-11-24","0.00",,,"76","81","74",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-11-25","0.00",,,"76","81","65",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-11-26","0.00",,,"71","81","61",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-11-27","0.00",,,"70","79","60",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-11-28","0.03",,,"75","80","71",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-11-29","0.00",,,"76","81","73",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-11-30","0.00",,,"78","83","75",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-12-01","0.44",,,"79","85","74","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-12-02","0.00",,,"75","82","70",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-12-03","0.00",,,"75","78","72",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-12-04","0.00",,,"76","80","73",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-12-05","0.00",,,"78","83","75",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-12-06","0.00",,,"79","87","74",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-12-07","0.00",,,"75","83","69","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-12-08","0.02",,,"74","80","68",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-12-09","0.78",,,"69","72","63","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-12-10","0.68",,,"68","72","62","    1",,,"    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-12-11","0.39",,,"73","76","72","    1",,"    1","    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-12-12","0.00",,,"76","83","70",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-12-13","0.00",,,"75","83","65","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-12-14","0.00",,,"75","84","67","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-12-15","0.00",,,"72","82","64","    1",,,"    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-12-16","0.00",,,"70","79","61",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-12-17","0.05",,,"76","82","72",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-12-18","0.00",,,"78","83","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-12-19","0.00",,,"79","84","74",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-12-20","0.00",,,"76","82","68",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-12-21","0.18",,,"71","75","65","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-12-22","0.06",,,"69","81","62","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-12-23","0.28",,,"74","80","69","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-12-24","0.55",,,"76","82","72","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-12-25","0.01",,,"76","81","73",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-12-26","0.00",,,"77","81","74",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-12-27","0.03",,,"77","81","68","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-12-28","0.00",,,"72","81","64",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-12-29","0.00",,,"72","81","64",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-12-30","0.00",,,"64","69","53",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2016-12-31","0.00",,,"61","76","49",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-01-01","0.00",,,"74","80","69",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-01-02","0.02",,,"77","81","75",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-01-03","0.02",,,"78","86","72",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-01-04","0.01",,,"75","81","64","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-01-05","0.00",,,"68","78","56",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-01-06","0.00",,,"68","81","58","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-01-07","0.19",,,"74","81","48","    1",,"    1","    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-01-08","0.00",,,"54","66","44",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-01-09","0.00",,,"60","70","49",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-01-10","0.00",,,"68","74","63",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-01-11","0.00",,,"71","76","68",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-01-12","0.00",,,"73","78","69",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-01-13","0.00",,,"74","79","72",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-01-14","0.00",,,"74","79","71",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-01-15","0.00",,,"74","78","71",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-01-16","0.00",,,"74","79","71",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-01-17","0.00",,,"74","79","63",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-01-18","0.00",,,"71","81","60",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-01-19","0.00",,,"70","80","60",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-01-20","0.00",,,"71","81","60",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-01-21","0.00",,,"72","81","62","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-01-22","0.00",,,"76","86","68",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-01-23","0.31",,,"72","78","64",,,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-01-24","0.00",,,"66","76","56",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-01-25","0.00",,,"65","78","50",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-01-26","0.00",,,"69","83","56","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-01-27","0.00",,,"70","78","59",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-01-28","0.00",,,"61","71","51",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-01-29","0.45",,,"56","59","49","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-01-30","0.00",,,"57","69","50","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-01-31","0.00",,,"57","72","43",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-02-01","0.00",,,"63","76","52",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-02-02","0.00",,,"67","78","55",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-02-03","0.00",,,"71","79","59",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-02-04","0.00",,,"69","79","59",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-02-05","0.00",,,"69","81","60",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-02-06","0.00",,,"71","80","62","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-02-07","0.01",,,"74","81","69",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-02-08","0.00",,,"74","87","64","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-02-09","0.00",,,"74","85","66","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-02-10","0.00",,,"70","75","60",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-02-11","0.00",,,"71","78","60",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-02-12","0.00",,,"70","79","57",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-02-13","0.00",,,"68","80","58",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-02-14","0.00",,,"71","84","59","    1","    1",,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-02-15","0.02",,,"73","86","60",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-02-16","0.00",,,"71","77","57",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-02-17","0.00",,,"64","77","51",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-02-18","0.00",,,"71","81","58",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-02-19","0.00",,,"76","88","65","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-02-20","0.00",,,"71","81","60",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-02-21","0.00",,,"74","79","65",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-02-22","1.70",,,"72","77","62","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-02-23","0.00",,,"67","79","57","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-02-24","0.00",,,"70","83","62","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-02-25","0.00",,,"72","85","60","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-02-26","0.00",,,"72","81","63",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-02-27","0.18",,,"76","82","72","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-02-28","0.63",,,"76","82","70","    1",,,"    1",
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-03-01","0.00",,,"76","82","70",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-03-02","0.00",,,"75","87","65",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-03-03","0.00",,,"73","76","68",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-03-04","0.00",,,"71","76","68",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-03-05","0.02",,,"70","75","67",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-03-06","0.00",,,"70","76","67",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-03-07","0.05",,,"71","78","68",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-03-08","0.02",,,"72","79","64",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-03-09","0.00",,,"70","81","60",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-03-10","0.00",,,"73","86","61",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-03-11","0.00",,,"73","82","61",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-03-12","0.26",,,"75","81","64","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-03-13","0.01",,,"71","82","62","    1","    1","    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-03-14","0.60",,,"71","76","59","    1","    1","    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-03-15","0.00",,,"60","67","52",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-03-16","0.00",,,"57","68","46",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-03-17","0.00",,,"60","74","50",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-03-18","0.00",,,"67","75","56",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-03-19","0.00",,,"67","82","53",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-03-20","0.00",,,"69","75","56",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-03-21","0.00",,,"67","76","57",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-03-22","0.00",,,"69","83","55","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-03-23","0.56",,,"70","79","61","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-03-24","0.00",,,"72","78","68",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-03-25","0.00",,,"73","78","71",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-03-26","0.00",,,"74","79","72",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-03-27","0.00",,,"74","80","71",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-03-28","0.00",,,"73","81","61",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-03-29","0.00",,,"75","84","64","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-03-30","0.00",,,"74","82","65","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-03-31","0.00",,,"76","84","65",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-04-01","0.00",,,"75","83","65",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-04-02","0.00",,,"77","85","67","    1",,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-04-03","0.00",,,"79","86","76",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-04-04","0.00",,,"79","86","73",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-04-05","0.00",,,"78","87","67",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-04-06","0.00",,,"79","89","65",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-04-07","0.00",,,"69","77","59",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-04-08","0.00",,,"66","78","53",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-04-09","0.00",,,"72","80","62",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-04-10","0.00",,,"75","81","71",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-04-11","0.00",,,"75","81","68",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-04-12","0.01",,,"75","82","70",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-04-13","0.00",,,"75","80","72",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-04-14","0.00",,,"76","82","72",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-04-15","0.00",,,"76","82","73",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-04-16","0.00",,,"76","83","72",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-04-17","0.00",,,"76","82","72",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-04-18","0.00",,,"77","82","74",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-04-19","0.10",,,"76","81","72",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-04-20","0.00",,,"75","82","71",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-04-21","0.00",,,"76","82","73",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-04-22","0.00",,,"78","84","74",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-04-23","3.50",,,"72","77","66","    1",,"    1",,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-04-24","0.00",,,"74","86","67","    1","    1",,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-04-25","0.00",,,"72","82","61",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-04-26","0.00",,,"73","81","62",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-04-27","0.00",,,"81","88","76",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-04-28","0.00",,,"81","86","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-04-29","0.00",,,"80","85","77",,,,,
"USW00012844","WEST PALM BEACH INTERNATIONAL AIRPORT, FL US","2017-04-30","0.13",,,"79","83","75","    1",,,"    1",
